89.4051,-33.8685
89.5035,-33.8861
89.6020,-33.9037
89.7005,-33.9212
89.7989,-33.9387
89.8974,-33.9562
89.9959,-33.9737
90.0944,-33.9912
90.1928,-34.0087
90.2913,-34.0262
90.3898,-34.0436
90.4883,-34.0610
90.5868,-34.0784
90.6853,-34.0958
90.7838,-34.1132
90.8823,-34.1306
90.9808,-34.1480
91.0793,-34.1654
91.1778,-34.1827
91.2763,-34.2001
91.3748,-34.2174
91.4733,-34.2347
91.5718,-34.2521
91.6703,-34.2694
91.7688,-34.2867
91.8674,-34.3040
91.9659,-34.3213
92.0644,-34.3386
92.1629,-34.3558
92.2614,-34.3731
92.3600,-34.3904
92.4585,-34.4077
92.5570,-34.4249
92.6555,-34.4422
92.7541,-34.4595
92.8526,-34.4767
92.9511,-34.4940
93.0496,-34.5113
93.1482,-34.5285
93.2467,-34.5458
93.3452,-34.5630
93.4437,-34.5803
93.5423,-34.5976
93.6408,-34.6148
93.7393,-34.6321
93.8378,-34.6494
93.9364,-34.6666
94.0349,-34.6839
94.1334,-34.7012
94.2319,-34.7185
94.3304,-34.7357
94.4290,-34.7530
94.5275,-34.7703
94.6260,-34.7876
94.7245,-34.8050
94.8230,-34.8223
94.9216,-34.8396
95.0201,-34.8569
95.1186,-34.8743
95.2171,-34.8916
95.3156,-34.9090
95.4141,-34.9263
95.5126,-34.9437
95.6111,-34.9611
95.7096,-34.9785
95.8081,-34.9959
95.9066,-35.0133
96.0051,-35.0308
96.1036,-35.0482
96.2021,-35.0657
96.3006,-35.0832
96.3991,-35.1007
96.4975,-35.1182
96.5960,-35.1357
96.6945,-35.1532
96.7930,-35.1708
96.8914,-35.1883
96.9899,-35.2059
97.0884,-35.2235
97.1868,-35.2411
97.2853,-35.2588
97.3838,-35.2764
97.4822,-35.2941
97.5807,-35.3118
97.6791,-35.3295
97.7775,-35.3472
97.8760,-35.3650
97.9744,-35.3827
98.0728,-35.4005
98.1713,-35.4183
98.2697,-35.4362
98.3681,-35.4540
98.4665,-35.4719
98.5649,-35.4898
98.6633,-35.5078
98.7617,-35.5257
98.8601,-35.5437
98.9585,-35.5617
99.0569,-35.5797
99.1553,-35.5977
99.2536,-35.6158
99.3520,-35.6339
99.4504,-35.6520
99.5487,-35.6701
99.6471,-35.6882
99.7455,-35.7063
99.8438,-35.7244
99.9422,-35.7426
100.0405,-35.7608
100.1389,-35.7789
100.2373,-35.7971
100.3356,-35.8153
