[INFO] [launch]: All log files can be found below /home/noetix/.ros/log/2026-02-12-13-41-15-168807-ubuntu-18545
[INFO] [launch]: Default logging verbosity is set to INFO
[WARNING] [launch_ros.actions.node]: Parameter file path is not a file: /mnt/c/Users/yang/Downloads/Tracker/config/parameters.yaml
[INFO] [nmpc_node-1]: process started with pid [18555]
[INFO] [simulation.py-2]: process started with pid [18557]
[INFO] [path_publisher.py-3]: process started with pid [18559]
[INFO] [rviz2-4]: process started with pid [18561]
[rviz2-4] qt.qpa.xcb: could not connect to display 
[rviz2-4] qt.qpa.plugin: Could not load the Qt platform plugin "xcb" in "" even though it was found.
[rviz2-4] This application failed to start because no Qt platform plugin could be initialized. Reinstalling the application may fix this problem.
[rviz2-4] 
[rviz2-4] Available platform plugins are: eglfs, linuxfb, minimal, minimalegl, offscreen, vnc, wayland-egl, wayland, wayland-xcomposite-egl, wayland-xcomposite-glx, xcb.
[rviz2-4] 
[nmpc_node-1] [INFO] [1770874875.287286638] [nmpc_node]: NMPC Tracker Ready. [Ref Path Visualization: Pillars]
[path_publisher.py-3] [INFO] [1770874876.150273473] [global_path_publisher]: Local Window Path Publisher Initialized.
[nmpc_node-1] [INFO] [1770874878.460504569] [nmpc_node]: TIME[Tot:22.8 Plan:1.9] Stat:Lattice Iter:6 V:1.94 ESO[L:-0.82 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.511094002] [nmpc_node]: TIME[Tot:23.4 Plan:2.6] Stat:Lattice Iter:6 V:1.99 ESO[L:-0.79 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.560418830] [nmpc_node]: TIME[Tot:22.7 Plan:1.9] Stat:Lattice Iter:6 V:2.03 ESO[L:-0.87 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.610404058] [nmpc_node]: TIME[Tot:22.7 Plan:1.9] Stat:Lattice Iter:6 V:2.08 ESO[L:-0.84 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.660744737] [nmpc_node]: TIME[Tot:23.1 Plan:1.9] Stat:Lattice Iter:7 V:2.12 ESO[L:-0.90 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.710745646] [nmpc_node]: TIME[Tot:23.0 Plan:1.8] Stat:Lattice Iter:7 V:2.17 ESO[L:-0.88 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.760577167] [nmpc_node]: TIME[Tot:22.9 Plan:1.9] Stat:Lattice Iter:6 V:2.21 ESO[L:-0.93 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.810557756] [nmpc_node]: TIME[Tot:22.8 Plan:1.9] Stat:Lattice Iter:6 V:2.27 ESO[L:-0.91 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.860154540] [nmpc_node]: TIME[Tot:22.4 Plan:1.9] Stat:Lattice Iter:5 V:2.31 ESO[L:-0.94 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.910202173] [nmpc_node]: TIME[Tot:22.5 Plan:1.9] Stat:Lattice Iter:5 V:2.36 ESO[L:-0.93 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874878.960185705] [nmpc_node]: TIME[Tot:22.5 Plan:1.9] Stat:Lattice Iter:5 V:2.41 ESO[L:-0.96 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.010700090] [nmpc_node]: TIME[Tot:22.9 Plan:2.2] Stat:Lattice Iter:5 V:2.46 ESO[L:-0.95 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.060276827] [nmpc_node]: TIME[Tot:22.5 Plan:1.9] Stat:Lattice Iter:5 V:2.51 ESO[L:-0.97 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.105563718] [nmpc_node]: TIME[Tot:17.8 Plan:1.4] Stat:Lattice Iter:5 V:2.60 ESO[L:-0.73 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.160448967] [nmpc_node]: TIME[Tot:22.7 Plan:1.9] Stat:Lattice Iter:5 V:2.60 ESO[L:-0.98 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.214550896] [nmpc_node]: TIME[Tot:26.8 Plan:2.6] Stat:Lattice Iter:5 V:2.69 ESO[L:-0.79 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.264316159] [nmpc_node]: TIME[Tot:26.6 Plan:2.2] Stat:Lattice Iter:5 V:2.70 ESO[L:-0.98 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.313968581] [nmpc_node]: TIME[Tot:26.2 Plan:2.2] Stat:Lattice Iter:4 V:2.78 ESO[L:-0.85 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.364374370] [nmpc_node]: TIME[Tot:26.6 Plan:2.2] Stat:Lattice Iter:5 V:2.80 ESO[L:-0.99 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.412710922] [nmpc_node]: TIME[Tot:24.9 Plan:2.0] Stat:Lattice Iter:6 V:2.87 ESO[L:-0.88 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.461085972] [nmpc_node]: TIME[Tot:23.3 Plan:1.9] Stat:Lattice Iter:6 V:2.90 ESO[L:-0.99 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.510737115] [nmpc_node]: TIME[Tot:23.0 Plan:1.9] Stat:Lattice Iter:5 V:2.97 ESO[L:-0.91 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.561675167] [nmpc_node]: TIME[Tot:23.9 Plan:1.9] Stat:Lattice Iter:8 V:3.00 ESO[L:-0.99 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.610694488] [nmpc_node]: TIME[Tot:22.9 Plan:1.9] Stat:Lattice Iter:4 V:3.06 ESO[L:-0.94 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.660840738] [nmpc_node]: TIME[Tot:23.0 Plan:1.9] Stat:Lattice Iter:4 V:3.10 ESO[L:-0.99 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.710807744] [nmpc_node]: TIME[Tot:23.0 Plan:1.9] Stat:Lattice Iter:4 V:3.16 ESO[L:-0.95 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.760721721] [nmpc_node]: TIME[Tot:22.9 Plan:2.0] Stat:Lattice Iter:4 V:3.20 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.811041328] [nmpc_node]: TIME[Tot:23.3 Plan:1.9] Stat:Lattice Iter:4 V:3.26 ESO[L:-0.96 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.861606105] [nmpc_node]: TIME[Tot:23.8 Plan:1.9] Stat:Lattice Iter:6 V:3.30 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.912001653] [nmpc_node]: TIME[Tot:24.2 Plan:2.7] Stat:Lattice Iter:4 V:3.36 ESO[L:-0.97 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874879.961195835] [nmpc_node]: TIME[Tot:23.4 Plan:1.9] Stat:Lattice Iter:4 V:3.40 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.011215930] [nmpc_node]: TIME[Tot:23.4 Plan:1.9] Stat:Lattice Iter:4 V:3.45 ESO[L:-0.98 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.061238638] [nmpc_node]: TIME[Tot:23.4 Plan:1.9] Stat:Lattice Iter:4 V:3.50 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.114441991] [nmpc_node]: TIME[Tot:26.6 Plan:2.3] Stat:Lattice Iter:5 V:3.55 ESO[L:-0.98 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.163907667] [nmpc_node]: TIME[Tot:26.1 Plan:2.1] Stat:Lattice Iter:5 V:3.60 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.213638738] [nmpc_node]: TIME[Tot:25.8 Plan:2.1] Stat:Lattice Iter:4 V:3.65 ESO[L:-0.99 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.264002942] [nmpc_node]: TIME[Tot:26.2 Plan:2.1] Stat:Lattice Iter:5 V:3.70 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.312654415] [nmpc_node]: TIME[Tot:24.8 Plan:1.9] Stat:Lattice Iter:6 V:3.75 ESO[L:-0.99 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.362651490] [nmpc_node]: TIME[Tot:24.8 Plan:2.0] Stat:Lattice Iter:6 V:3.80 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.412348702] [nmpc_node]: TIME[Tot:24.5 Plan:1.9] Stat:Lattice Iter:5 V:3.85 ESO[L:-0.99 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.462930618] [nmpc_node]: TIME[Tot:25.1 Plan:2.0] Stat:Lattice Iter:6 V:3.90 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.513318728] [nmpc_node]: TIME[Tot:25.5 Plan:1.9] Stat:Lattice Iter:7 V:3.95 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.561336236] [nmpc_node]: TIME[Tot:23.5 Plan:1.8] Stat:Lattice Iter:6 V:4.00 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.611575375] [nmpc_node]: TIME[Tot:23.7 Plan:1.8] Stat:Lattice Iter:6 V:4.05 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.661698571] [nmpc_node]: TIME[Tot:23.9 Plan:1.8] Stat:Lattice Iter:7 V:4.10 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.711455371] [nmpc_node]: TIME[Tot:23.6 Plan:1.8] Stat:Lattice Iter:6 V:4.15 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.764736394] [nmpc_node]: TIME[Tot:26.9 Plan:2.8] Stat:Lattice Iter:6 V:4.20 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.813969541] [nmpc_node]: TIME[Tot:26.1 Plan:1.9] Stat:Lattice Iter:6 V:4.25 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.862890922] [nmpc_node]: TIME[Tot:25.0 Plan:1.8] Stat:Lattice Iter:7 V:4.30 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.912791605] [nmpc_node]: TIME[Tot:25.0 Plan:1.8] Stat:Lattice Iter:6 V:4.35 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874880.962905775] [nmpc_node]: TIME[Tot:25.1 Plan:1.8] Stat:Lattice Iter:6 V:4.40 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.013865892] [nmpc_node]: TIME[Tot:26.0 Plan:2.2] Stat:Lattice Iter:7 V:4.45 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.063461484] [nmpc_node]: TIME[Tot:25.6 Plan:1.8] Stat:Lattice Iter:5 V:4.50 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.112607635] [nmpc_node]: TIME[Tot:24.8 Plan:1.7] Stat:Lattice Iter:7 V:4.55 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.162748866] [nmpc_node]: TIME[Tot:24.8 Plan:1.8] Stat:Lattice Iter:6 V:4.60 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.214298422] [nmpc_node]: TIME[Tot:26.4 Plan:1.8] Stat:Lattice Iter:5 V:4.65 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.264274777] [nmpc_node]: TIME[Tot:26.4 Plan:1.8] Stat:Lattice Iter:4 V:4.70 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.313104202] [nmpc_node]: TIME[Tot:25.2 Plan:1.7] Stat:Lattice Iter:5 V:4.74 ESO[L:-1.00 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.362794136] [nmpc_node]: TIME[Tot:24.9 Plan:1.7] Stat:Lattice Iter:3 V:4.79 ESO[L:-0.95 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.413145014] [nmpc_node]: TIME[Tot:25.3 Plan:1.7] Stat:Lattice Iter:4 V:4.82 ESO[L:-0.96 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.463248643] [nmpc_node]: TIME[Tot:25.4 Plan:1.7] Stat:Lattice Iter:4 V:4.87 ESO[L:-0.87 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.513131487] [nmpc_node]: TIME[Tot:25.3 Plan:1.7] Stat:Lattice Iter:3 V:4.89 ESO[L:-0.89 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.563601253] [nmpc_node]: TIME[Tot:25.7 Plan:1.7] Stat:Lattice Iter:4 V:4.93 ESO[L:-0.77 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.613940675] [nmpc_node]: TIME[Tot:26.1 Plan:2.2] Stat:Lattice Iter:3 V:4.95 ESO[L:-0.72 A:0.00] Crv:0.0 Step:0.25 
[nmpc_node-1] [INFO] [1770874881.663858625] [nmpc_node]: TIME[Tot:26.0 Plan:1.7] Stat:Lattice Iter:4 V:4.97 ESO[L:-0.66 A:0.00] Crv:0.0 Step:0.25 
